train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00021_23-08-2025-06.27,AVLO,33.1,37.404999649627094,4.304999649627092,525.1527651515152,525.1527661515152,581
00005_23-08-2025-07.02,OUIGO,34.5,34.5,0.0,488.02361111617085,488.02361211617085,509
00006_23-08-2025-07.27,AVE,53.64,46.11499991989898,-7.525000080101023,412.5473387723372,412.5473397723372,414
00009_23-08-2025-08.07,IRYO,28.09,28.09,0.0,459.068571431887,459.068572431887,461
00007_23-08-2025-08.27,AVE,47.32,57.32,10.0,343.3498595848582,343.3498605848582,414
00008_23-08-2025-08.57,AVE,67.84,57.915000002035654,-9.924999997964349,552.5357720057721,552.5357730057721,836
00009_23-08-2025-09.22,IRYO,20.76,20.76,0.0,461.00000000746587,461.0,461
00010_23-08-2025-09.27,AVE,48.06,44.92500006189072,-3.1349999381092815,406.68356893106693,406.6835699310669,414
00009_23-08-2025-09.57,IRYO,46.73,46.73,0.0,429.6454545494604,429.6454555494604,461
00011_23-08-2025-10.02,OUIGO,42.34,42.34,0.0,439.15843157494965,439.15843257494964,509
00012_23-08-2025-10.27,AVLO,46.5,56.469999966749924,9.969999966749924,440.6840700965697,440.6840710965697,581
00009_23-08-2025-11.22,IRYO,58.47,58.47,0.0,409.2202214478518,409.2202224478518,461
00006_23-08-2025-11.27,AVE,36.48,35.80499988844746,-0.675000111552535,704.6840079365102,704.6840089365102,803
00009_23-08-2025-12.22,IRYO,39.93,39.93,0.0,439.7616858215885,439.7616868215885,461
00013_23-08-2025-12.27,AVE,47.73,54.00999998800981,6.279999988009813,338.2102864782295,338.2102874782295,378
00014_23-08-2025-13.18,AVE,82.74,92.74,10.0,331.6848739520165,331.6848749520165,339
00015_23-08-2025-14.12,OUIGO,19.04,19.04,0.0,516.2000000016468,509.0,509
00017_23-08-2025-14.42,IRYO,32.5,32.5,0.0,442.60285714872674,442.60285814872674,461
00018_23-08-2025-15.27,AVLO,29.5,39.5,10.0,491.3365656565655,491.33656665656554,547
00007_23-08-2025-16.27,AVE,96.92,106.92,10.0,373.1292081497185,373.1292091497185,414
00002_23-08-2025-16.37,IRYO,34.38,34.38,0.0,470.1877777860434,461.0,461
00015_23-08-2025-17.17,OUIGO,15.93,15.93,0.0,509.00000000826776,509.0,509
00018_23-08-2025-17.27,AVLO,28.11,37.404999649627094,9.294999649627094,568.4278571428578,568.4278581428583,581
00016_23-08-2025-18.27,AVE,86.73,94.7400000305397,8.0100000305397,362.52617986746816,362.52618086746816,414
00009_23-08-2025-19.29,IRYO,28.64,28.64,0.0,461.0000000082607,461.0,461
00019_23-08-2025-19.34,AVLO,28.7,37.40499964962709,8.704999649627087,523.6238095238095,523.623810523809,581
00009_23-08-2025-20.22,IRYO,18.4,18.4,0.0,449.37142857968894,449.3714295796891,461
00020_23-08-2025-20.27,AVE,15.06,25.060000000000038,10.000000000000037,414.0000000073918,414.0,414
00005_23-08-2025-21.02,OUIGO,14.21,14.21,0.0,509.00000000826884,509.0,509
