train_idx,train_type,original_price,optimized_price,difference,predicted_demand,real_demand,capacity
00001_13-08-2025-06.12,AVLO,33.97,38.97,5.0,832.0774999999999,581.0,581
00002_13-08-2025-06.22,IRYO,37.5,37.5,0.0,591.0008333333334,461.0,461
00003_13-08-2025-06.27,AVE,39.92,44.92,5.0,827.5415674603174,359.0,359
00004_13-08-2025-06.57,AVE,112.01,110.12500035812326,-1.884999641876746,0.6108333333333068,0.6108343333332971,414
00005_13-08-2025-07.02,OUIGO,31.79,31.79,0.0,72.08041666666668,72.08041766666666,509
00002_13-08-2025-07.22,IRYO,27.22,27.22,0.0,486.79269841269934,461.0,461
00006_13-08-2025-07.27,AVE,29.92,34.92,5.0,444.90619047618765,414.0,414
00004_13-08-2025-07.57,AVE,52.49,47.55999985506304,-4.930000144936962,207.49916666846863,207.49916766846863,414
00007_13-08-2025-08.27,AVE,80.85,81.87500062611086,1.0250006261108666,0.8340277777776995,0.8340287777776898,414
00002_13-08-2025-08.32,IRYO,30.29,30.29,0.0,163.85238095238094,163.85238195238094,461
00008_13-08-2025-08.57,AVE,41.06,39.2650004655356,-1.7949995344644023,469.88202380952373,414.0,414
00009_13-08-2025-09.22,IRYO,31.03,31.03,0.0,157.68738095238092,157.68738195238092,461
00010_13-08-2025-09.27,AVE,61.17,56.355000069587604,-4.814999930412398,81.60166666666667,81.60166766666666,414
00009_13-08-2025-09.57,IRYO,28.87,28.87,0.0,358.2074404761905,358.2074414761905,461
00011_13-08-2025-10.02,OUIGO,25.14,25.14,0.0,365.69375,365.693751,509
00012_13-08-2025-10.27,AVLO,47.25,46.45500005005712,-0.794999949942877,94.39978174603202,94.399782746032,581
00009_13-08-2025-11.22,IRYO,15.91,15.91,0.0,911.475000000001,461.0,461
00006_13-08-2025-11.27,AVE,56.42,55.52500007383598,-0.8949999261640187,152.49702380952493,152.49702480952493,826
00009_13-08-2025-12.22,IRYO,39.75,39.75,0.0,127.73714285714286,127.73714385714284,461
00013_13-08-2025-12.27,AVE,64.39,59.57499981696518,-4.815000183034819,77.5372222222222,77.53722322222218,378
00004_13-08-2025-12.57,AVE,54.2,49.87500000383199,-4.32499999616801,225.22892857311456,225.22892957311456,414
00014_13-08-2025-13.18,AVE,48.24,43.325000108626085,-4.914999891373917,354.5555357142858,339.0,339
00009_13-08-2025-14.02,IRYO,31.97,31.97,0.0,164.10452380952373,164.10452480952372,461
00015_13-08-2025-14.12,OUIGO,37.46,37.46,0.0,48.22583333333333,48.22583433333332,509
00016_13-08-2025-14.27,AVE,36.5,41.5,5.0,446.2770833333332,291.0,291
00017_13-08-2025-14.42,IRYO,39.14,39.14,0.0,103.13249999999992,103.1325009999999,461
00004_13-08-2025-14.57,AVE,46.11,46.84500003316913,0.7350000331691291,424.2644841269841,414.0,414
00018_13-08-2025-15.27,AVLO,39.65,44.06500012185747,4.415000121857474,151.3946825396825,151.3946835396825,571
00004_13-08-2025-15.57,AVE,62.51,61.929999777536835,-0.5800002224631626,366.5501190476171,366.55012004761585,414
00007_13-08-2025-16.27,AVE,68.24,63.75500002532825,-4.484999974671744,379.81065476190724,379.81065576190724,414
00002_13-08-2025-16.37,IRYO,45.39,45.39,0.0,432.93212301587084,432.93212401587084,461
00004_13-08-2025-16.57,AVE,129.39,134.39,5.0,0.08749999999995191,0.08750099999994214,414
00015_13-08-2025-17.17,OUIGO,29.27,29.27,0.0,494.91091269841263,494.9109136984126,509
00009_13-08-2025-17.22,IRYO,52.47,52.47,0.0,139.3120833333333,139.3120843333333,461
00006_13-08-2025-17.27,AVE,53.59,52.83999998827136,-0.7500000117286447,249.7164285762642,249.7164295762642,414
00004_13-08-2025-17.57,AVE,67.64,62.8550002001266,-4.784999799873404,206.88813492063397,206.88813592063397,414
00016_13-08-2025-18.27,AVE,65.15,66.15000030847258,1.000000308472579,47.08162698412692,47.08162798412691,414
00002_13-08-2025-18.32,IRYO,40.93,40.93,0.0,117.47095238095237,117.47095338095235,461
00004_13-08-2025-18.57,AVE,98.53,93.88999952857058,-4.640000471429417,23.696666666666808,23.696667666666798,414
00009_13-08-2025-19.29,IRYO,37.03,37.03,0.0,46.7120238095238,46.71202480952379,461
00019_13-08-2025-19.34,AVLO,30.29,26.519999860642166,-3.7700001393578333,182.08291666666307,182.08291766666306,581
00004_13-08-2025-20.05,AVE,45.99,48.214999924041805,2.2249999240418035,140.639880952381,140.639881952381,414
00009_13-08-2025-20.22,IRYO,46.53,46.53,0.0,6.936884920634878,6.936885920634868,461
00020_13-08-2025-20.27,AVE,60.35,65.14500006927105,4.7950000692710475,9.726666666666652,9.726667666666643,414
00005_13-08-2025-21.02,OUIGO,39.22,39.22,0.0,2.841904761904713,2.8419057619047035,509
00007_13-08-2025-21.07,AVE,46.7,42.390000113970146,-4.309999886029857,13.146250000000245,13.146251000000236,414
