train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00001_12-03-2025-06.12,AVLO,35.55,40.55,5.0,402.4247793881331,402.4247803881331,581
00002_12-03-2025-06.22,IRYO,19.12,19.12,0.0,462.20000000826354,461.0,461
00003_12-03-2025-06.27,AVE,51.08,46.18000024080281,-4.899999759197186,353.047423687424,353.047424687424,359
00004_12-03-2025-06.57,AVE,92.74,90.46499891852027,-2.2750010814797292,91.48157467472316,91.48157567472316,414
00005_12-03-2025-07.02,OUIGO,29.34,29.34,0.0,393.8219841315242,393.8219851315242,509
00002_12-03-2025-07.22,IRYO,31.18,31.18,0.0,377.7959018800563,377.7959028800563,461
00006_12-03-2025-07.27,AVE,36.0,31.90499993306637,-4.095000066933629,336.277876984127,336.277877984127,414
00004_12-03-2025-07.57,AVE,41.22,46.055000166983824,4.835000166983825,258.13851370903257,258.13851470903256,414
00007_12-03-2025-08.27,AVE,77.62,75.01499966351854,-2.605000336481467,9.032797617644178,9.032798617644175,414
00002_12-03-2025-08.32,IRYO,28.44,28.44,0.0,368.88575757752693,368.88575857752693,461
00008_12-03-2025-08.57,AVE,51.31,46.31500003800951,-4.994999961990494,127.00882793676871,127.00882893676871,414
00009_12-03-2025-09.22,IRYO,34.46,34.46,0.0,156.19241910051184,156.19242010051184,461
00010_12-03-2025-09.27,AVE,67.9,65.04500001021574,-2.854999989784261,42.95878163503159,42.95878263503159,414
00009_12-03-2025-09.57,IRYO,35.87,35.87,0.0,160.1258730050796,160.1258740050796,461
00011_12-03-2025-10.02,OUIGO,50.83,50.83,0.0,61.91857141764975,61.91857241764975,509
00012_12-03-2025-10.27,AVLO,45.95,44.455000281543214,-1.4949997184567891,48.167954545454606,48.1679555454546,581
00009_12-03-2025-11.22,IRYO,33.11,33.11,0.0,221.20846153331973,221.20846253331973,461
00006_12-03-2025-11.27,AVE,39.16,38.56999991384308,-0.5900000861569197,190.08482905982945,190.08483005982944,826
00009_12-03-2025-12.22,IRYO,40.36,40.36,0.0,105.78125119032396,105.78125219032395,461
00013_12-03-2025-12.27,AVE,52.53,55.945000109979304,3.415000109979303,63.60277777777592,63.60277877777592,378
00004_12-03-2025-12.57,AVE,49.12,44.26000002512661,-4.859999974873389,224.41217948717693,224.41218048717693,414
00014_12-03-2025-13.18,AVE,48.24,43.444999967603785,-4.795000032396217,178.48730158816977,178.48730258816977,339
00009_12-03-2025-14.02,IRYO,28.45,28.45,0.0,392.88294712414506,392.88294812414506,461
00015_12-03-2025-14.12,OUIGO,43.24,43.24,0.0,126.63111470911045,126.63111570911045,509
00016_12-03-2025-14.27,AVE,45.97,43.44499996760397,-2.5250000323960293,220.7290675990667,220.7290685990667,291
00017_12-03-2025-14.42,IRYO,64.65,64.65,0.0,12.58781745357947,12.587818453579468,461
00004_12-03-2025-14.57,AVE,49.33,48.21499992390985,-1.1150000760901477,232.1594588753036,232.1594598753036,414
00018_12-03-2025-15.27,AVLO,34.49,29.98500007053768,-4.504999929462322,307.66296897546874,307.66296997546874,571
00004_12-03-2025-15.57,AVE,60.49,55.604999979821145,-4.8850000201788575,297.75382936507935,297.75383036507935,414
00007_12-03-2025-16.27,AVE,66.45,65.78999988514096,-0.6600001148590451,246.10009768009775,246.10009868009774,414
00002_12-03-2025-16.37,IRYO,64.78,64.78,0.0,215.5982894813921,215.5982904813921,461
00004_12-03-2025-16.57,AVE,137.57,142.57,5.0,0.21388887663508246,0.21388987663507994,414
00015_12-03-2025-17.17,OUIGO,58.46,58.46,0.0,158.19908729228084,158.19908829228083,509
00009_12-03-2025-17.22,IRYO,36.74,36.74,0.0,333.18429570869296,333.18429670869295,461
00006_12-03-2025-17.27,AVE,52.81,48.214999924041805,-4.595000075958197,189.09411616233314,189.09411716233313,414
00004_12-03-2025-17.57,AVE,50.34,50.8150000176979,0.47500001769789435,277.2672727281397,277.2672737281397,414
00016_12-03-2025-18.27,AVE,83.65,87.32499960684908,3.6749996068490702,15.787748915021407,15.787749915021404,414
00002_12-03-2025-18.32,IRYO,45.2,45.2,0.0,122.19849427213335,122.19849527213334,461
00004_12-03-2025-18.57,AVE,130.18,135.18,5.0,0.014285703411090901,0.014286703411088376,414
00009_12-03-2025-19.29,IRYO,42.37,42.37,0.0,81.01150792561309,81.01150892561309,461
00019_12-03-2025-19.34,AVLO,35.13,31.02499955463971,-4.105000445360293,182.985567763899,182.985568763899,581
00004_12-03-2025-20.05,AVE,30.77,27.69999930368718,-3.070000696312821,387.06488095315655,387.06488195315654,414
00009_12-03-2025-20.22,IRYO,32.23,32.23,0.0,185.44314407620223,185.44314507620223,461
00020_12-03-2025-20.27,AVE,48.48,49.360000035187866,0.8800000351878694,13.259637311718883,13.25963831171888,414
00005_12-03-2025-21.02,OUIGO,48.02,48.02,0.0,3.5768881024304076,3.576889102430405,509
00007_12-03-2025-21.07,AVE,45.4,49.30000010569889,3.9000001056988935,8.452851727507865,8.452852727507862,414
