train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00001_12-03-2025-06.12,AVLO,35.55,43.75,8.200000000000003,582.2097704674454,581.0,581
00002_12-03-2025-06.22,IRYO,19.12,33.52999648129787,14.40999648129787,584.7464459002701,461.0,461
00003_12-03-2025-06.27,AVE,51.08,49.84499995080059,-1.2350000491994066,464.5871873382414,359.0,359
00004_12-03-2025-06.57,AVE,92.74,87.98000055869642,-4.759999441303577,2.711714031414352,2.7117140314143526,414
00005_12-03-2025-07.02,OUIGO,29.34,31.135738557763037,1.7957385577630376,53.54077865791708,53.54077865791708,509
00002_12-03-2025-07.22,IRYO,31.18,36.91290894219708,5.732908942197078,74.33725166849327,74.33725166849327,461
00006_12-03-2025-07.27,AVE,36.0,34.66500103153499,-1.3349989684650083,402.387021946418,402.387021946418,414
00004_12-03-2025-07.57,AVE,41.22,38.254999445301266,-2.965000554698733,382.40400142643136,382.40400142643136,414
00007_12-03-2025-08.27,AVE,77.62,79.63002782806335,2.0100278280633432,-17.392510403170267,0.0,414
00002_12-03-2025-08.32,IRYO,28.44,45.65562907054484,17.21562907054484,8.171577501519666,8.171577501519666,461
00008_12-03-2025-08.57,AVE,51.31,43.47499984406138,-7.835000155938623,279.634891528818,279.634891528818,414
00009_12-03-2025-09.22,IRYO,34.46,53.4908151572306,19.0308151572306,-6.186077265447017,0.0,461
00010_12-03-2025-09.27,AVE,67.9,57.90499992550063,-9.995000074499373,58.57931907325721,58.57931907325721,414
00009_12-03-2025-09.57,IRYO,35.87,42.11066609979708,6.240666099797082,45.60342410074597,45.60342410074597,461
00011_12-03-2025-10.02,OUIGO,50.83,47.66328960845475,-3.1667103915452515,-31.855281029850087,0.0,509
00012_12-03-2025-10.27,AVLO,45.95,36.58499973041049,-9.365000269589515,68.16312521562584,68.16312521562584,581
00009_12-03-2025-11.22,IRYO,33.11,34.71753586241754,1.6075358624175422,120.84225784746542,120.84225784746542,461
00006_12-03-2025-11.27,AVE,39.16,30.10499957636792,-9.055000423632077,599.4039723528392,599.4039723528392,826
00009_12-03-2025-12.22,IRYO,40.36,47.82999541420201,7.46999541420201,-14.322849525105282,0.0,461
00013_12-03-2025-12.27,AVE,52.53,42.74499990736493,-9.785000092635073,184.71839655698588,184.71839655698594,378
00004_12-03-2025-12.57,AVE,49.12,40.48499991467804,-8.635000085321956,334.08676796504596,334.08676796504596,414
00014_12-03-2025-13.18,AVE,48.24,38.904999998627495,-9.335000001372507,297.2932346663451,297.2932346663451,339
00009_12-03-2025-14.02,IRYO,28.45,43.60979324250768,15.159793242507678,27.08463600399099,27.08463600399099,461
00015_12-03-2025-14.12,OUIGO,43.24,47.84739412729071,4.607394127290711,-7.635092989287653,0.0,509
00016_12-03-2025-14.27,AVE,45.97,36.98999994196084,-8.98000005803916,291.3247428434917,291.0,291
00017_12-03-2025-14.42,IRYO,64.65,40.459252877103324,-24.19074712289668,6.0959089815793535,6.095908981573524,461
00004_12-03-2025-14.57,AVE,49.33,41.32499990891609,-8.005000091083907,306.6470852583835,306.64708525838046,414
00018_12-03-2025-15.27,AVLO,34.49,24.52499924752712,-9.965000752472882,562.0089928756886,562.008992875715,571
00004_12-03-2025-15.57,AVE,60.49,52.064999990495025,-8.425000009504977,292.6024618721323,292.6024618721323,414
00007_12-03-2025-16.27,AVE,66.45,57.90499992550063,-8.54500007449937,348.5570393616126,348.5570393616126,414
00002_12-03-2025-16.37,IRYO,64.78,43.836235464443114,-20.943764535556888,343.55605935239566,343.55605935239566,461
00004_12-03-2025-16.57,AVE,137.57,137.49000015549012,-0.07999984450987085,-9.618245269779091,0.0,414
00015_12-03-2025-17.17,OUIGO,58.46,40.85586542074044,-17.604134579259558,65.19468756656083,65.19468756656083,509
00009_12-03-2025-17.22,IRYO,36.74,37.99585609024737,1.25585609024737,171.9003154235999,171.9003154235999,461
00006_12-03-2025-17.27,AVE,52.81,43.40499983617631,-9.405000163823694,316.9530889459476,316.9530889459476,414
00004_12-03-2025-17.57,AVE,50.34,43.47500013283786,-6.86499986716214,413.2447780941385,413.2447780941385,414
00016_12-03-2025-18.27,AVE,83.65,79.04499980240297,-4.605000197597036,94.33935928438537,94.33935928438537,414
00002_12-03-2025-18.32,IRYO,45.2,46.759005052621085,1.5590050526210817,244.65511937552333,244.65511937552333,461
00004_12-03-2025-18.57,AVE,130.18,137.4900276889861,7.310027688986082,-8.992186086259915,0.0,414
00009_12-03-2025-19.29,IRYO,42.37,41.716205015288345,-0.6537949847116522,-5.58239050910491,0.0,461
00019_12-03-2025-19.34,AVLO,35.13,30.104999576367923,-5.025000423632079,282.8376955489947,282.8376955489947,581
00004_12-03-2025-20.05,AVE,30.77,26.945000111626715,-3.8249998883732843,470.08361088058206,414.0,414
00009_12-03-2025-20.22,IRYO,32.23,33.28904458671304,1.0590445867130427,26.517197820437218,26.517197820429658,461
00020_12-03-2025-20.27,AVE,48.48,57.89002357119609,9.410023571196092,-7.466878217748047,0.0,414
00005_12-03-2025-21.02,OUIGO,48.02,26.57528414046196,-21.444715859538043,196.45653190355458,196.45653190355637,509
00007_12-03-2025-21.07,AVE,45.4,36.07999957344077,-9.320000426559226,82.25824602290162,82.25824602290103,414
