train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00001_13-08-2025-06.12,AVLO,35.15,40.15,5.0,569.0215680324463,569.0215680324463,581
00002_13-08-2025-06.22,IRYO,44.13,44.13,0.0,453.55887943424204,453.55887943424204,461
00003_13-08-2025-06.27,AVE,43.61,48.60999999999542,4.999999999995424,363.6460371464022,359.0,359
00004_13-08-2025-06.57,AVE,85.23,90.22999999999598,4.999999999995978,410.0372190292459,410.0372190292459,414
00005_13-08-2025-07.02,OUIGO,35.61,35.61,0.0,497.1208581770061,497.1208581770061,509
00002_13-08-2025-07.22,IRYO,35.34,35.34,0.0,453.6149385961161,453.6149385961161,461
00006_13-08-2025-07.27,AVE,40.74,45.74,5.0,409.2691137014789,409.2691137014789,414
00004_13-08-2025-07.57,AVE,77.55,82.55,5.0,403.55432116089116,403.55432116089116,414
00007_13-08-2025-08.27,AVE,73.27,78.27,5.0,400.1514195007885,400.15141950078856,414
00002_13-08-2025-08.32,IRYO,56.48,56.48,0.0,453.0721115936699,453.0721115936699,461
00008_13-08-2025-08.57,AVE,59.25,64.25,5.0,409.2522333357455,409.2522333357455,414
00009_13-08-2025-09.22,IRYO,42.15,42.15,0.0,452.82673839508675,452.82673839508675,461
00010_13-08-2025-09.27,AVE,69.59,64.59000000000003,-4.999999999999972,159.82073396245283,159.82073396245283,414
00009_13-08-2025-09.57,IRYO,34.92,34.92,0.0,452.9704895286214,452.9704895286214,461
00011_13-08-2025-10.02,OUIGO,52.51,52.51,0.0,194.62782834310585,194.62782834310585,509
00012_13-08-2025-10.27,AVLO,45.74,50.74,5.0,35.245231584022264,35.245231584022264,581
00009_13-08-2025-11.22,IRYO,38.27,38.27,0.0,451.9920804394933,451.9920804394933,461
00006_13-08-2025-11.27,AVE,47.11,42.10999999999995,-5.00000000000005,423.2767748106636,423.2767748106636,826
00009_13-08-2025-12.22,IRYO,33.02,33.02,0.0,451.65642786120793,451.65642786120793,461
00013_13-08-2025-12.27,AVE,65.09,70.09000000000032,5.000000000000313,54.39810152080327,54.39810152080327,378
00004_13-08-2025-12.57,AVE,62.95,57.95,-5.0,262.2859369090013,262.2859369090013,414
00014_13-08-2025-13.18,AVE,48.24,53.23999999999984,4.999999999999837,144.7368712349638,144.7368712349638,339
00009_13-08-2025-14.02,IRYO,21.28,21.28,0.0,455.0218090910226,455.0218090910226,461
00015_13-08-2025-14.12,OUIGO,39.17,39.17,0.0,415.64212512951804,415.64212512951804,509
00016_13-08-2025-14.27,AVE,37.18,34.851799229122804,-2.3282007708771957,267.0170442567074,267.0170442567074,291
00017_13-08-2025-14.42,IRYO,46.52,46.52,0.0,165.8246138411533,165.8246138411533,461
00004_13-08-2025-14.57,AVE,38.6,43.6,5.0,400.56555433319727,400.56555433319727,414
00018_13-08-2025-15.27,AVLO,30.93,34.78214048970588,3.8521404897058815,478.72598055941484,478.72598055941484,571
00004_13-08-2025-15.57,AVE,44.5,49.5,5.0,409.06584135073075,409.06584135073075,414
00007_13-08-2025-16.27,AVE,60.78,65.78,5.0,408.9626637889343,408.9626637889343,414
00002_13-08-2025-16.37,IRYO,72.3,72.3,0.0,363.49583298693966,363.49583298693966,461
00004_13-08-2025-16.57,AVE,128.18,123.18,-5.0,45.303989792757,45.303989792757,414
00015_13-08-2025-17.17,OUIGO,50.07,50.07,0.0,491.9823196426121,491.9823196426121,509
00009_13-08-2025-17.22,IRYO,48.61,48.61,0.0,451.5482247310814,451.5482247310814,461
00006_13-08-2025-17.27,AVE,61.34,60.769307734150836,-0.5706922658491678,388.910520190063,388.910520190063,414
00004_13-08-2025-17.57,AVE,67.94,62.94,-5.0,393.78026155338193,393.78026155338193,414
00016_13-08-2025-18.27,AVE,47.1,52.1,5.0,405.05987374242835,405.05987374242835,414
00002_13-08-2025-18.32,IRYO,43.3,43.3,0.0,454.75521452334914,454.75521452334914,461
00004_13-08-2025-18.57,AVE,116.67,121.67,5.0,33.777890471788254,33.777890471788254,414
00009_13-08-2025-19.29,IRYO,18.2,18.2,0.0,453.80917087288896,453.80917087288896,461
00019_13-08-2025-19.34,AVLO,29.62,34.620000000000005,5.0000000000000036,475.60672078746245,475.60672078746245,581
00004_13-08-2025-20.05,AVE,53.81,50.002646251040574,-3.8073537489594287,329.05903701881925,329.05903701881925,414
00009_13-08-2025-20.22,IRYO,22.15,22.15,0.0,451.93426298365017,451.93426298365017,461
00020_13-08-2025-20.27,AVE,33.28,33.37237938702884,0.09237938702884207,363.45171354477156,363.45171354477156,414
00005_13-08-2025-21.02,OUIGO,41.63,41.63,0.0,114.66761202219595,114.66761202219595,509
00007_13-08-2025-21.07,AVE,51.71,56.30478054727191,4.59478054727191,36.15530930436316,36.15530930436316,414
