train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00001_13-08-2025-06.12,AVLO,33.97,43.97,10.0,773.1645214423994,581.0,581
00002_13-08-2025-06.22,IRYO,37.5,37.5,0.0,811.1587237932271,461.0,461
00003_13-08-2025-06.27,AVE,39.92,49.04832553795034,9.128325537950339,768.236048030681,359.0,359
00004_13-08-2025-06.57,AVE,112.01,102.01,-10.0,4.564638954842832,4.564638954832373,414
00005_13-08-2025-07.02,OUIGO,31.79,31.79,0.0,84.69771333273304,84.6977133327335,509
00002_13-08-2025-07.22,IRYO,27.22,27.22,0.0,365.5177078717046,365.51770787171546,461
00006_13-08-2025-07.27,AVE,29.92,26.246511531901138,-3.6734884680988635,829.9984608496193,414.0,414
00004_13-08-2025-07.57,AVE,52.49,42.49,-10.0,344.36917554354756,344.3691755435453,414
00007_13-08-2025-08.27,AVE,80.85,70.85002143305925,-9.99997856694074,7.619740413072625,7.619740413070351,414
00002_13-08-2025-08.32,IRYO,30.29,30.29,0.0,152.7993264372254,152.79932643722836,461
00008_13-08-2025-08.57,AVE,41.06,46.51153262847231,5.451532628472307,141.01417899668468,141.01417899668206,414
00009_13-08-2025-09.22,IRYO,31.03,31.03,0.0,142.80220517378905,142.8022051737836,461
00010_13-08-2025-09.27,AVE,61.17,51.66500564374927,-9.504994356250734,78.32516189594962,78.32516189594689,414
00009_13-08-2025-09.57,IRYO,28.87,28.87,0.0,250.02917851594685,250.02917851594455,461
00011_13-08-2025-10.02,OUIGO,25.14,25.14,0.0,152.81840655108968,152.81840655108422,509
00012_13-08-2025-10.27,AVLO,47.25,41.651456583563814,-5.598543416436186,73.88717977576229,73.88717977576002,581
00009_13-08-2025-11.22,IRYO,15.91,15.91,0.0,1008.2098587314879,461.0,461
00006_13-08-2025-11.27,AVE,56.42,47.77933642723973,-8.640663572760275,162.8039596926685,162.80395969266579,826
00009_13-08-2025-12.22,IRYO,39.75,39.75,0.0,105.63091795628905,105.63091795628951,461
00013_13-08-2025-12.27,AVE,64.39,56.796005750960255,-7.593994249039746,81.32748192710218,81.32748192710014,378
00004_13-08-2025-12.57,AVE,54.2,64.15355162591035,9.95355162591035,73.16221880577896,73.16221880576987,414
00014_13-08-2025-13.18,AVE,48.24,48.30659598871166,0.06659598871166139,82.35077932650691,82.35077932649781,339
00009_13-08-2025-14.02,IRYO,31.97,31.97,0.0,197.62310012889404,197.62310012888858,461
00015_13-08-2025-14.12,OUIGO,37.46,37.46,0.0,40.6311060600777,40.63110606007815,509
00016_13-08-2025-14.27,AVE,36.5,43.2246814735486,6.7246814735486,346.6677445243723,291.0,291
00017_13-08-2025-14.42,IRYO,39.14,39.14,0.0,70.25133697862361,70.25133697862407,461
00004_13-08-2025-14.57,AVE,46.11,51.19804318040364,5.088043180403638,414.0,414.0,414
00018_13-08-2025-15.27,AVLO,39.65,29.65,-10.0,421.44165332424046,421.4416533242382,571
00004_13-08-2025-15.57,AVE,62.51,71.57261396424083,9.062613964240832,102.27606307723157,102.2760630772293,414
00007_13-08-2025-16.27,AVE,68.24,58.7763649969781,-9.463635003021892,414.0,414.0,414
00002_13-08-2025-16.37,IRYO,45.39,45.39,0.0,352.44794580327965,352.4479458032739,461
00004_13-08-2025-16.57,AVE,129.39,139.39,10.0,-2.8706183211473673,0.0,414
00015_13-08-2025-17.17,OUIGO,29.27,29.27,0.0,648.8075970403434,509.0,509
00009_13-08-2025-17.22,IRYO,52.47,52.47,0.0,66.64948950627608,66.64948950627654,461
00006_13-08-2025-17.27,AVE,53.59,43.59,-10.0,360.9459860596756,360.9459860596665,414
00004_13-08-2025-17.57,AVE,67.64,64.32050860641769,-3.319491393582311,159.559815518721,159.5598155187119,414
00016_13-08-2025-18.27,AVE,65.15,59.99350684526025,-5.156493154739756,73.14750742454272,73.14750742454045,414
00002_13-08-2025-18.32,IRYO,40.93,40.93,0.0,126.2831492031083,126.28314920310875,461
00004_13-08-2025-18.57,AVE,98.53,94.88404765107533,-3.6459523489246664,3.2544312025372384,3.2544312025250597,414
00009_13-08-2025-19.29,IRYO,37.03,37.03,0.0,33.69489448085781,33.69489448085827,461
00019_13-08-2025-19.34,AVLO,30.29,30.03724062993704,-0.2527593700629609,34.10610184401205,34.106101844010006,581
00004_13-08-2025-20.05,AVE,45.99,35.99,-10.0,295.298242609372,295.2982426093697,414
00009_13-08-2025-20.22,IRYO,46.53,46.53,0.0,5.660913062684028,5.660913062684482,461
00020_13-08-2025-20.27,AVE,60.35,70.35,9.999999999999993,3.4612981194441828,3.461298119441909,414
00005_13-08-2025-21.02,OUIGO,39.22,39.22,0.0,7.633250437993869,7.633250437994324,509
00007_13-08-2025-21.07,AVE,46.7,36.7,-10.0,34.66223672857101,34.66223672856783,414
