train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00001_13-08-2025-06.12,AVLO,33.97,47.34475868200917,13.374758682009173,581.0,581.0,581
00002_13-08-2025-06.22,IRYO,37.5,37.5,0.0,816.2886711537642,461.0,461
00003_13-08-2025-06.27,AVE,39.92,56.16438352052727,16.244383520527265,359.00000145231513,359.0,359
00004_13-08-2025-06.57,AVE,112.01,92.01000028428973,-19.999999715710274,13.427936431076416,13.427936431076681,414
00005_13-08-2025-07.02,OUIGO,31.79,31.79,0.0,79.49806446939819,79.49806446939824,509
00002_13-08-2025-07.22,IRYO,27.22,27.22,0.0,509.22629776785953,461.0,461
00006_13-08-2025-07.27,AVE,29.92,35.01241504364334,5.092415043643335,414.0,414.0,414
00004_13-08-2025-07.57,AVE,52.49,40.16949635773296,-12.320503642267042,414.0,414.0,414
00007_13-08-2025-08.27,AVE,80.85,60.85,-19.999999999999993,13.90580617204445,13.90580617204442,414
00002_13-08-2025-08.32,IRYO,30.29,30.29,0.0,173.8222007558319,173.8222007558319,461
00008_13-08-2025-08.57,AVE,41.06,36.76677883266531,-4.293221167334693,414.0,414.0,414
00009_13-08-2025-09.22,IRYO,31.03,31.03,0.0,151.13524216729667,151.1352421672966,461
00010_13-08-2025-09.27,AVE,61.17,41.17,-20.0,187.3051942779712,187.3051942779712,414
00009_13-08-2025-09.57,IRYO,28.87,28.87,0.0,228.7407190870665,228.74071908706185,461
00011_13-08-2025-10.02,OUIGO,25.14,25.14,0.0,86.85358862953632,86.85358862953632,509
00012_13-08-2025-10.27,AVLO,47.25,27.25,-20.0,250.35338295969785,250.35338295969785,581
00009_13-08-2025-11.22,IRYO,15.91,15.91,0.0,994.2884869034766,461.0,461
00006_13-08-2025-11.27,AVE,56.42,36.42,-20.0,296.510648244481,296.510648244481,826
00009_13-08-2025-12.22,IRYO,39.75,39.75,0.0,86.03553259427724,86.03553259427719,461
00013_13-08-2025-12.27,AVE,64.39,44.39,-20.0,176.5002628899079,176.50026288991,378
00004_13-08-2025-12.57,AVE,54.2,43.1652730366343,-11.034726963365706,414.0,414.0,414
00014_13-08-2025-13.18,AVE,48.24,32.91137879387308,-15.328621206126925,339.0,339.0,339
00009_13-08-2025-14.02,IRYO,31.97,31.97,0.0,161.37814146062607,161.3781414606029,461
00015_13-08-2025-14.12,OUIGO,37.46,37.46,0.0,33.185710108683296,33.185710108683296,509
00016_13-08-2025-14.27,AVE,36.5,43.4312206998804,6.931220699880399,291.0,291.0,291
00017_13-08-2025-14.42,IRYO,39.14,39.14,0.0,89.82572705135755,89.82572705135755,461
00004_13-08-2025-14.57,AVE,46.11,48.12723399292722,2.017233992927224,414.0,414.0,414
00018_13-08-2025-15.27,AVLO,39.65,25.56981315175722,-14.080186848242779,544.0301059467798,544.0301059467815,571
00004_13-08-2025-15.57,AVE,62.51,54.053107253597474,-8.456892746402524,414.0,414.0,414
00007_13-08-2025-16.27,AVE,68.24,56.502100478411506,-11.737899521588488,414.0,414.0,414
00002_13-08-2025-16.37,IRYO,45.39,45.39,0.0,255.2269718844246,255.22697188440986,461
00004_13-08-2025-16.57,AVE,129.39,109.38999999999999,-20.0,4.793529764064963,4.793529764065102,414
00015_13-08-2025-17.17,OUIGO,29.27,29.27,0.0,371.3963864548493,371.3963864548493,509
00009_13-08-2025-17.22,IRYO,52.47,52.47,0.0,63.308845128336074,63.308845128336074,461
00006_13-08-2025-17.27,AVE,53.59,43.699943833719935,-9.890056166280068,414.0,414.0,414
00004_13-08-2025-17.57,AVE,67.64,50.16714508334261,-17.47285491665739,414.0,414.0,414
00016_13-08-2025-18.27,AVE,65.15,46.29838752140122,-18.85161247859879,236.72142594988128,236.72142594988168,414
00002_13-08-2025-18.32,IRYO,40.93,40.93,0.0,105.83109422052266,105.83109422052263,461
00004_13-08-2025-18.57,AVE,98.53,78.53,-20.0,10.125982417939188,10.125982417939452,414
00009_13-08-2025-19.29,IRYO,37.03,37.03,0.0,22.360765925367257,22.360765925367257,461
00019_13-08-2025-19.34,AVLO,30.29,20.863148180260303,-9.426851819739696,581.0,581.0,581
00004_13-08-2025-20.05,AVE,45.99,26.31246486643061,-19.677535133569393,414.0,414.0,414
00009_13-08-2025-20.22,IRYO,46.53,46.53,0.0,4.432990954058855,4.432990954058855,461
00020_13-08-2025-20.27,AVE,60.35,78.88368904257902,18.53368904257902,1.6153391154160488,1.6153391154161398,414
00005_13-08-2025-21.02,OUIGO,39.22,39.22,0.0,4.443760903765638,4.443760903765638,509
00007_13-08-2025-21.07,AVE,46.7,26.7,-20.000000000000004,245.59870445200318,245.59870445200318,414
