train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00001_13-08-2025-06.12,AVLO,33.97,45.94525082313919,11.975250823139191,581.0,581.0,581
00002_13-08-2025-06.22,IRYO,37.5,37.5,0.0,819.7917758176993,461.0,461
00003_13-08-2025-06.27,AVE,39.92,56.959951652945065,17.039951652945064,359.0,359.0,359
00004_13-08-2025-06.57,AVE,112.01,92.01,-20.0,8.627670965321471,8.627670965321734,414
00005_13-08-2025-07.02,OUIGO,31.79,31.79,0.0,98.72815513087556,98.72815513087556,509
00002_13-08-2025-07.22,IRYO,27.22,27.22,0.0,461.4721629348267,461.0,461
00006_13-08-2025-07.27,AVE,29.92,37.86388083052442,7.943880830524421,414.0,414.0,414
00004_13-08-2025-07.57,AVE,52.49,43.60664815379429,-8.883351846205713,414.0,414.0,414
00007_13-08-2025-08.27,AVE,80.85,63.44653986469757,-17.403460135302424,10.969074849382629,10.969074849380343,414
00002_13-08-2025-08.32,IRYO,30.29,30.29,0.0,152.54049796471327,152.54049796469025,461
00008_13-08-2025-08.57,AVE,41.06,35.48086848627856,-5.579131513721443,414.0,414.0,414
00009_13-08-2025-09.22,IRYO,31.03,31.03,0.0,106.51761496842389,106.517614968424,461
00010_13-08-2025-09.27,AVE,61.17,41.17,-20.0,147.88724896137268,147.88724896137316,414
00009_13-08-2025-09.57,IRYO,28.87,28.87,0.0,267.8043453377512,267.80434533775474,461
00011_13-08-2025-10.02,OUIGO,25.14,25.14,0.0,87.85124596584033,87.85124596584033,509
00012_13-08-2025-10.27,AVLO,47.25,27.25,-20.0,234.85355822635321,234.8535582263538,581
00009_13-08-2025-11.22,IRYO,15.91,15.91,0.0,910.4911039650702,461.0,461
00006_13-08-2025-11.27,AVE,56.42,36.42,-20.0,348.27497180336053,348.27497180336144,826
00009_13-08-2025-12.22,IRYO,39.75,39.75,0.0,71.91008296521586,71.91008296521586,461
00013_13-08-2025-12.27,AVE,64.39,44.39,-20.0,146.24030449329643,146.2403044933015,378
00004_13-08-2025-12.57,AVE,54.2,42.137111589831115,-12.062888410168888,414.0,414.0,414
00014_13-08-2025-13.18,AVE,48.24,31.120524632578757,-17.119475367421245,339.0,339.0,339
00009_13-08-2025-14.02,IRYO,31.97,31.97,0.0,137.17764434382153,137.17764434382153,461
00015_13-08-2025-14.12,OUIGO,37.46,37.46,0.0,34.470196938702905,34.470196938702905,509
00016_13-08-2025-14.27,AVE,36.5,42.76187360417252,6.261873604172521,291.0,291.0,291
00017_13-08-2025-14.42,IRYO,39.14,39.14,0.0,80.7982641195337,80.7982641195337,461
00004_13-08-2025-14.57,AVE,46.11,48.422093190343105,2.3120931903431057,414.0,414.0,414
00018_13-08-2025-15.27,AVLO,39.65,26.196578485950155,-13.453421514049843,571.0,571.0,571
00004_13-08-2025-15.57,AVE,62.51,52.247897788034265,-10.262102211965733,414.0,414.0,414
00007_13-08-2025-16.27,AVE,68.24,58.06395291891356,-10.176047081086438,414.0,414.0,414
00002_13-08-2025-16.37,IRYO,45.39,45.39,0.0,240.72975448882946,240.7297544888149,461
00004_13-08-2025-16.57,AVE,129.39,109.38999999999999,-20.0,8.543438737865735,8.543438737865834,414
00015_13-08-2025-17.17,OUIGO,29.27,29.27,0.0,712.021657004318,509.0,509
00009_13-08-2025-17.22,IRYO,52.47,52.47,0.0,51.82844742589609,51.82844742589603,461
00006_13-08-2025-17.27,AVE,53.59,45.164062980936194,-8.42593701906381,414.0,414.0,414
00004_13-08-2025-17.57,AVE,67.64,53.99019218241234,-13.649807817587657,414.0,414.0,414
00016_13-08-2025-18.27,AVE,65.15,45.15,-20.000000000000007,401.1962520282227,401.1962520282259,414
00002_13-08-2025-18.32,IRYO,40.93,40.93,0.0,104.99968608344244,104.99968608344244,461
00004_13-08-2025-18.57,AVE,98.53,83.0882088361739,-15.441791163826096,8.540446952780325,8.54044695278081,414
00009_13-08-2025-19.29,IRYO,37.03,37.03,0.0,28.767907953213687,28.767907953213687,461
00019_13-08-2025-19.34,AVLO,30.29,17.47344860593794,-12.81655139406206,581.0,581.0,581
00004_13-08-2025-20.05,AVE,45.99,30.214265951674946,-15.775734048325056,414.00050037624186,414.0,414
00009_13-08-2025-20.22,IRYO,46.53,46.53,0.0,6.665636590570849,6.665636590570849,461
00020_13-08-2025-20.27,AVE,60.35,64.62032613388553,4.270326133885526,6.784284288191046,6.784284288191046,414
00005_13-08-2025-21.02,OUIGO,39.22,39.22,0.0,7.298804882905394,7.298804882905394,509
00007_13-08-2025-21.07,AVE,46.7,26.7,-20.000000000000004,190.6441937301069,190.6441937301071,414
