train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00001_13-08-2025-06.12,AVLO,33.97,49.8449999508006,15.8749999508006,733.7777777777778,581.0,581
00002_13-08-2025-06.22,IRYO,37.5,37.5,0.0,762.4545454545455,461.0,461
00003_13-08-2025-06.27,AVE,39.92,59.92,20.0,388.57142857142856,359.0,359
00004_13-08-2025-06.57,AVE,112.01,92.35499890459143,-19.65500109540858,19.63157894735741,19.631578947368325,414
00005_13-08-2025-07.02,OUIGO,31.79,31.79,0.0,145.25,145.25,509
00002_13-08-2025-07.22,IRYO,27.22,27.22,0.0,488.0,461.0,461
00006_13-08-2025-07.27,AVE,29.92,43.474999844061365,13.554999844061363,403.77777777777777,403.77777777777777,414
00004_13-08-2025-07.57,AVE,52.49,46.974999968681885,-5.515000031318117,330.4,330.4,414
00007_13-08-2025-08.27,AVE,80.85,65.53499987580922,-15.315000124190774,28.461538461516653,28.461538461516653,414
00002_13-08-2025-08.32,IRYO,30.29,30.29,0.0,214.57142857142858,214.57142857142858,461
00008_13-08-2025-08.57,AVE,41.06,30.66999990288989,-10.39000009711011,503.5625,414.0,414
00009_13-08-2025-09.22,IRYO,31.03,31.03,0.0,214.57142857142858,214.57142857142858,461
00010_13-08-2025-09.27,AVE,61.17,55.44000004129646,-5.729999958703544,248.28571428571428,248.28571428571428,414
00009_13-08-2025-09.57,IRYO,28.87,28.87,0.0,318.64285714285717,318.64285714285717,461
00011_13-08-2025-10.02,OUIGO,25.14,25.14,0.0,318.64285714285717,318.64285714285717,509
00012_13-08-2025-10.27,AVLO,47.25,29.51500035801417,-17.73499964198583,318.64285714285717,318.64285714285717,581
00009_13-08-2025-11.22,IRYO,15.91,15.91,0.0,1000.0,461.0,461
00006_13-08-2025-11.27,AVE,56.42,36.629999898244314,-19.790000101755687,569.0,569.0,826
00009_13-08-2025-12.22,IRYO,39.75,39.75,0.0,68.12500000000031,68.12500000000031,461
00013_13-08-2025-12.27,AVE,64.39,45.1299999738708,-19.260000026129198,137.2,137.2,378
00004_13-08-2025-12.57,AVE,54.2,43.474999844061415,-10.725000155938588,520.2857142857143,414.0,414
00014_13-08-2025-13.18,AVE,48.24,43.47499984406136,-4.765000155938644,520.2857142857143,339.0,339
00009_13-08-2025-14.02,IRYO,31.97,31.97,0.0,145.25,145.25,461
00015_13-08-2025-14.12,OUIGO,37.46,37.46,0.0,47.29411764705881,47.29411767455895,509
00016_13-08-2025-14.27,AVE,36.5,47.17000004852476,10.670000048524763,223.38888888888889,223.38888888888889,291
00017_13-08-2025-14.42,IRYO,39.14,39.14,0.0,69.38888888888889,69.38888888888889,461
00004_13-08-2025-14.57,AVE,46.11,50.784999993855536,4.674999993855536,445.8333333333333,414.0,414
00018_13-08-2025-15.27,AVLO,39.65,29.51500035801514,-10.134999641984859,529.6666666666666,529.6666666666666,571
00004_13-08-2025-15.57,AVE,62.51,55.44000004129646,-7.069999958703541,358.8333333333333,358.8333333333333,414
00007_13-08-2025-16.27,AVE,68.24,55.44000004129645,-12.799999958703545,614.9285714285714,414.0,414
00002_13-08-2025-16.37,IRYO,45.39,45.39,0.0,367.14285714285717,367.14285714285717,461
00004_13-08-2025-16.57,AVE,129.39,117.57999967536408,-11.810000324635908,1.0769230769121236,1.0769230769230376,414
00015_13-08-2025-17.17,OUIGO,29.27,29.27,0.0,529.6666666666666,509.0,509
00009_13-08-2025-17.22,IRYO,52.47,52.47,0.0,52.416666666666664,52.416666666666664,461
00006_13-08-2025-17.27,AVE,53.59,43.47499984406136,-10.115000155938645,742.0,414.0,414
00004_13-08-2025-17.57,AVE,67.64,55.440000041299264,-12.199999958700737,358.8333333333333,358.8333333333333,414
00016_13-08-2025-18.27,AVE,65.15,55.44000004129644,-9.709999958703563,293.5833333333333,293.5833333333333,414
00002_13-08-2025-18.32,IRYO,40.93,40.93,0.0,71.3157894736842,71.31578950121911,461
00004_13-08-2025-18.57,AVE,98.53,87.51500000157196,-11.014999998428038,20.461538461538453,20.461538461549367,414
00009_13-08-2025-19.29,IRYO,37.03,37.03,0.0,42.470588235294144,42.47058823529386,461
00019_13-08-2025-19.34,AVLO,30.29,21.80499961885186,-8.48500038114814,986.1428571428571,581.0,581
00004_13-08-2025-20.05,AVE,45.99,55.44000004129651,9.450000041296505,293.5833333333333,293.5833333333333,414
00009_13-08-2025-20.22,IRYO,46.53,46.53,0.0,367.14285714285717,367.14285714285717,461
00020_13-08-2025-20.27,AVE,60.35,80.35,19.999999999999993,3.4444444444444446,3.4444444444444446,414
00005_13-08-2025-21.02,OUIGO,39.22,39.22,0.0,17.714285714285715,17.714285714285715,509
00007_13-08-2025-21.07,AVE,46.7,65.5349998758092,18.834999875809203,274.46666666666664,274.46666666666664,414
