train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00001_12-03-2025-06.12,AVLO,35.55,49.62500003276766,14.075000032767662,543.5268827516825,543.5268827516825,581
00002_12-03-2025-06.22,IRYO,19.12,40.10344605127999,20.983446051279987,505.9592194029327,461.0,461
00003_12-03-2025-06.27,AVE,51.08,70.53500022513464,19.45500022513464,161.04151096218868,161.04151096218868,359
00004_12-03-2025-06.57,AVE,92.74,112.68500164838137,19.94500164838138,76.0002706993305,76.00027069933077,414
00005_12-03-2025-07.02,OUIGO,29.34,54.64898517624358,25.308985176243578,-7.607746658795175,0.0,509
00002_12-03-2025-07.22,IRYO,31.18,35.685497697106136,4.5054976971061365,95.35344416759139,95.35344416759139,461
00006_12-03-2025-07.27,AVE,36.0,33.14499953527883,-2.855000464721172,391.9185594914734,391.9185594914734,414
00004_12-03-2025-07.57,AVE,41.22,27.40499914008975,-13.81500085991025,652.3714156606138,414.0,414
00007_12-03-2025-08.27,AVE,77.62,57.904999925500654,-19.71500007449935,109.77255189177352,109.77255189177352,414
00002_12-03-2025-08.32,IRYO,28.44,38.07294706168731,9.632947061687307,9.584737675290013,9.584737675290013,461
00008_12-03-2025-08.57,AVE,51.31,35.375000004655604,-15.934999995344398,363.81610154070955,363.81610154070955,414
00009_12-03-2025-09.22,IRYO,34.46,40.06513484689708,5.60513484689708,25.652801277770514,25.65280127777051,461
00010_12-03-2025-09.27,AVE,67.9,52.06499999049491,-15.835000009505094,94.14817113515903,94.14817113515903,414
00009_12-03-2025-09.57,IRYO,35.87,36.01206436548004,0.14206436548004575,59.85884171713916,59.85884171713916,461
00011_12-03-2025-10.02,OUIGO,50.83,34.72549183944555,-16.104508160554445,53.92232907696127,53.92232907696127,509
00012_12-03-2025-10.27,AVLO,45.95,28.57500022667249,-17.374999773327513,321.24286023168247,321.2428602318327,581
00009_12-03-2025-11.22,IRYO,33.11,37.07584781409614,3.9658478140961435,51.358148248119456,51.358148248119456,461
00006_12-03-2025-11.27,AVE,39.16,33.124999902033764,-6.035000097966233,485.8588371445133,485.8588371447039,826
00009_12-03-2025-12.22,IRYO,40.36,33.88428859607507,-6.475711403924926,113.35567532844703,113.35567532844703,461
00013_12-03-2025-12.27,AVE,52.53,34.75999935894822,-17.77000064105178,300.9529097693628,300.9529097693628,378
00004_12-03-2025-12.57,AVE,49.12,38.78500032332969,-10.334999676670307,397.40031606891654,397.40031606891654,414
00014_12-03-2025-13.18,AVE,48.24,36.47000018582519,-11.76999981417481,323.38148469384123,323.38148469384123,339
00009_12-03-2025-14.02,IRYO,28.45,38.967626643573645,10.517626643573646,17.13597892012624,17.135978920122604,461
00015_12-03-2025-14.12,OUIGO,43.24,39.16084457291068,-4.079155427089319,4.575540699511215,4.575540699511215,509
00016_12-03-2025-14.27,AVE,45.97,40.279999748254944,-5.6900002517450545,249.93495651530282,249.93495651529844,291
00017_12-03-2025-14.42,IRYO,64.65,44.72553747170155,-19.924462528298456,4.635456786690625,4.635456786690625,461
00004_12-03-2025-14.57,AVE,49.33,43.08500003752327,-6.244999962476726,371.87279439962566,371.87279439962566,414
00018_12-03-2025-15.27,AVLO,34.49,27.395000377375055,-7.094999622624947,402.3493873740184,402.3493873740184,571
00004_12-03-2025-15.57,AVE,60.49,55.44000004129646,-5.049999958703545,376.5503561729423,376.5503561729423,414
00007_12-03-2025-16.27,AVE,66.45,65.0749998866733,-1.3750001133267062,370.8959577005892,370.8959577005892,414
00002_12-03-2025-16.37,IRYO,64.78,43.97925132772022,-20.80074867227978,483.2817297935221,461.0,461
00004_12-03-2025-16.57,AVE,137.57,141.79002340999745,4.220023409997452,-17.64304662450112,0.0,414
00015_12-03-2025-17.17,OUIGO,58.46,46.51986990037735,-11.94013009962265,87.83554396729251,87.83554396729251,509
00009_12-03-2025-17.22,IRYO,36.74,43.686876436344086,6.946876436344084,105.36615839165582,105.36615839165582,461
00006_12-03-2025-17.27,AVE,52.81,46.484999926514654,-6.325000073485349,299.70935398907034,299.70935398907034,414
00004_12-03-2025-17.57,AVE,50.34,44.59499995566875,-5.745000044331256,387.10946574845786,387.10946574845786,414
00016_12-03-2025-18.27,AVE,83.65,69.82999965734378,-13.820000342656229,341.7901906964876,341.7901906964876,414
00002_12-03-2025-18.32,IRYO,45.2,45.21705847874915,0.01705847874914923,350.43124770678736,350.43124770678736,461
00004_12-03-2025-18.57,AVE,130.18,145.1450005618886,14.965000561888587,46.73158740996052,46.731587409960404,414
00009_12-03-2025-19.29,IRYO,42.37,37.179165811140756,-5.190834188859242,6.3897169241868905,6.3897169241868905,461
00019_12-03-2025-19.34,AVLO,35.13,26.390000289230382,-8.73999971076962,241.84574033381224,241.84574033381224,581
00004_12-03-2025-20.05,AVE,30.77,33.12499990203377,2.3549999020337715,288.7185507210929,288.7185507210929,414
00009_12-03-2025-20.22,IRYO,32.23,33.6700250110467,1.4400250110466999,-27.503589298770375,0.0,461
00020_12-03-2025-20.27,AVE,48.48,28.51000131835836,-19.969998681641638,381.98678296873726,381.98678296873726,414
00005_12-03-2025-21.02,OUIGO,48.02,33.14608665774678,-14.873913342253225,-13.861299660729415,0.0,509
00007_12-03-2025-21.07,AVE,45.4,26.39000028923038,-19.00999971076962,245.87191500702448,245.8719150070233,414
