train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00021_23-08-2025-06.27,AVLO,33.1,41.89502381101539,8.79502381101539,468.99602500029744,468.99602500029744,581
00005_23-08-2025-07.02,OUIGO,34.5,36.69928236018998,2.199282360189983,102.9641633692915,102.9641633692915,509
00006_23-08-2025-07.27,AVE,53.64,41.895000111690756,-11.744999888309245,535.7709008003839,414.0,414
00009_23-08-2025-08.07,IRYO,28.09,37.08232444807018,8.992324448070182,132.2484084735761,132.2484084735761,461
00007_23-08-2025-08.27,AVE,47.32,41.89500011169091,-5.424999888309088,534.2928356253487,414.0,414
00008_23-08-2025-08.57,AVE,67.84,48.21499992404183,-19.625000075958177,217.11158266666865,217.11158266666865,836
00009_23-08-2025-09.22,IRYO,20.76,44.64000458256183,23.880004582561828,73.62659575916666,73.62659575916666,461
00010_23-08-2025-09.27,AVE,48.06,42.785000213504965,-5.274999786495037,412.0528419293134,412.0528419293134,414
00009_23-08-2025-09.57,IRYO,46.73,44.285085135476095,-2.444914864523902,95.47041562076677,95.47041562076677,461
00011_23-08-2025-10.02,OUIGO,42.34,37.53488874498961,-4.805111255010395,89.49514800439863,89.49514800439863,509
00012_23-08-2025-10.27,AVLO,46.5,27.75,-18.75,448.5936968121547,448.5936968121552,581
00009_23-08-2025-11.22,IRYO,58.47,31.581071658126863,-26.888928341873136,304.3260680608,304.3260680608012,461
00006_23-08-2025-11.27,AVE,36.48,33.125000088503725,-3.3549999114962716,807.4383671296648,803.0,803
00009_23-08-2025-12.22,IRYO,39.93,36.02659804046952,-3.903401959530477,142.21134910512782,142.2113491051275,461
00013_23-08-2025-12.27,AVE,47.73,42.635000124922186,-5.094999875077811,393.19323916202745,378.0,378
00014_23-08-2025-13.18,AVE,82.74,62.85,-19.889999999999993,67.03997864953838,67.03997864953838,339
00015_23-08-2025-14.12,OUIGO,19.04,30.961105626700743,11.921105626700744,268.85007160211,268.85007160211,509
00017_23-08-2025-14.42,IRYO,32.5,34.75535243006592,2.255352430065919,248.64699210909689,248.64699210909689,461
00018_23-08-2025-15.27,AVLO,29.5,24.525022946851752,-4.974977053148248,551.6899189476385,547.0,547
00007_23-08-2025-16.27,AVE,96.92,79.04499980240294,-17.87500019759706,132.29032256257852,132.29032256257852,414
00002_23-08-2025-16.37,IRYO,34.38,41.274861051904495,6.894861051904492,239.7807652632176,239.7807652632176,461
00015_23-08-2025-17.17,OUIGO,15.93,29.823095196065793,13.893095196065794,319.6850326784745,319.6850326784664,509
00018_23-08-2025-17.27,AVLO,28.11,41.895000111690756,13.785000111690756,344.2704279198981,344.2704279198981,581
00016_23-08-2025-18.27,AVE,86.73,68.55,-18.180000000000007,63.65293568910078,63.652935689099344,414
00009_23-08-2025-19.29,IRYO,28.64,37.326366426098076,8.686366426098076,6.3172778709929815,6.31727787098715,461
00019_23-08-2025-19.34,AVLO,28.7,18.874999937661848,-9.825000062338152,623.1380740470365,581.0,581
00009_23-08-2025-20.22,IRYO,18.4,30.958324696240354,12.558324696240355,29.2776811401462,29.2776811401462,461
00020_23-08-2025-20.27,AVE,15.06,24.720000210238627,9.660000210238627,434.18699959557426,414.0,414
00005_23-08-2025-21.02,OUIGO,14.21,22.530448395887273,8.320448395887272,177.21237943575284,177.21237943574147,509
