train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00021_23-08-2025-06.27,AVLO,33.1,41.895000111690756,8.795000111690754,493.2130973844431,493.21309738444666,581
00005_23-08-2025-07.02,OUIGO,34.5,34.5,0.0,140.18867683720714,140.18867683720714,509
00006_23-08-2025-07.27,AVE,53.64,46.444999973522116,-7.195000026477885,276.5081942868442,276.5081942868442,414
00009_23-08-2025-08.07,IRYO,28.09,28.09,0.0,502.93526010611424,461.0,461
00007_23-08-2025-08.27,AVE,47.32,41.89500011169076,-5.424999888309237,513.8671654798906,414.0,414
00008_23-08-2025-08.57,AVE,67.84,57.90499992550063,-9.93500007449937,78.17083300361274,78.17083300361274,836
00009_23-08-2025-09.22,IRYO,20.76,20.76,0.0,941.5022787694636,461.0,461
00010_23-08-2025-09.27,AVE,48.06,41.89500011169076,-6.164999888309239,547.4941170551847,414.0,414
00009_23-08-2025-09.57,IRYO,46.73,46.73,0.0,58.29720965925283,58.29720965925283,461
00011_23-08-2025-10.02,OUIGO,42.34,42.34,0.0,113.63841893011217,113.63841893011217,509
00012_23-08-2025-10.27,AVLO,46.5,41.895000111690756,-4.604999888309244,288.6920638708541,288.692063870855,581
00009_23-08-2025-11.22,IRYO,58.47,58.47,0.0,34.24599693607288,34.24599693607288,461
00006_23-08-2025-11.27,AVE,36.48,34.75999935894824,-1.7200006410517545,741.3030916952724,741.3030916952695,803
00009_23-08-2025-12.22,IRYO,39.93,39.93,0.0,174.26377594525354,174.26377594525354,461
00013_23-08-2025-12.27,AVE,47.73,42.63500012492219,-5.094999875077804,382.8398293521987,378.0,378
00014_23-08-2025-13.18,AVE,82.74,75.80000056998283,-6.939999430017167,18.243792287960723,18.243792287960673,339
00015_23-08-2025-14.12,OUIGO,19.04,19.04,0.0,874.605467480624,509.0,509
00017_23-08-2025-14.42,IRYO,32.5,32.5,0.0,244.53163692239383,244.53163692239383,461
00018_23-08-2025-15.27,AVLO,29.5,22.934999438621507,-6.565000561378493,579.9015399848225,547.0,547
00007_23-08-2025-16.27,AVE,96.92,92.35499890459143,-4.565001095408576,13.428484870460618,13.428484870460618,414
00002_23-08-2025-16.37,IRYO,34.38,34.38,0.0,373.1405750422526,373.1405750422526,461
00015_23-08-2025-17.17,OUIGO,15.93,15.93,0.0,998.7288261353796,509.0,509
00018_23-08-2025-17.27,AVLO,28.11,22.46499972609806,-5.645000273901939,631.5075601596177,581.0,581
00016_23-08-2025-18.27,AVE,86.73,79.04499980240296,-7.6850001975970486,50.3319676333241,50.33196763332433,414
00009_23-08-2025-19.29,IRYO,28.64,28.64,0.0,92.36990132889763,92.36990132889763,461
00019_23-08-2025-19.34,AVLO,28.7,18.874999937661848,-9.825000062338152,581.9156170241736,581.0,581
00009_23-08-2025-20.22,IRYO,18.4,18.4,0.0,526.8740931837792,461.0,461
00020_23-08-2025-20.27,AVE,15.06,23.484999763425037,8.424999763425037,430.26626221385544,414.0,414
00005_23-08-2025-21.02,OUIGO,14.21,14.21,0.0,794.0078125107287,509.0,509
