train_idx,train_type,original_price,optimized_price,difference,predicted_demand,actual_demand,capacity
00021_23-08-2025-06.27,AVLO,32.31,52.31,20.0,552.3420785369534,552.3420785369534,581
00005_23-08-2025-07.02,OUIGO,49.1,49.1,0.0,522.2694280304597,509.0,509
00006_23-08-2025-07.27,AVE,73.17,57.60499996966099,-15.565000030339014,413.4605303781811,413.46053037818155,414
00009_23-08-2025-08.07,IRYO,25.87,25.87,0.0,457.35013377480163,457.3501337748023,461
00007_23-08-2025-08.27,AVE,66.46,78.08500012123196,11.625000121231963,347.39572557575707,347.39572557575707,414
00008_23-08-2025-08.57,AVE,50.87,55.93500004709017,5.065000047090173,832.6005776572626,832.6005776572626,836
00009_23-08-2025-09.22,IRYO,30.24,30.24,0.0,465.408597607353,461.0,461
00010_23-08-2025-09.27,AVE,55.05,57.60499996966073,2.5549999696607344,354.2634781597328,354.2634781597008,414
00009_23-08-2025-09.57,IRYO,52.86,52.86,0.0,451.0753355038154,451.0753355038154,461
00011_23-08-2025-10.02,OUIGO,37.41,37.41,0.0,472.7179402519692,472.7179402519692,509
00012_23-08-2025-10.27,AVLO,44.76,58.56499995421053,13.80499995421053,560.295413285717,560.295413285717,581
00009_23-08-2025-11.22,IRYO,43.57,43.57,0.0,466.9130115440481,461.0,461
00006_23-08-2025-11.27,AVE,43.66,63.66,20.0,797.2610242629194,797.2610242629194,803
00009_23-08-2025-12.22,IRYO,34.39,34.39,0.0,468.36838534485355,461.0,461
00013_23-08-2025-12.27,AVE,58.17,78.08500012123201,19.915000121232012,378.14066609525526,378.0,378
00014_23-08-2025-13.18,AVE,82.74,102.74,20.0,297.9493034633502,297.94930346334934,339
00015_23-08-2025-14.12,OUIGO,20.8,20.8,0.0,505.9456226409736,505.9456226409736,509
00017_23-08-2025-14.42,IRYO,25.91,25.91,0.0,488.4562982227065,461.0,461
00018_23-08-2025-15.27,AVLO,25.32,43.47499970618818,18.15499970618818,527.7636568200066,527.763656820008,547
00007_23-08-2025-16.27,AVE,101.36,121.36,20.0,426.9804389237534,414.0,414
00002_23-08-2025-16.37,IRYO,37.27,37.27,0.0,466.92140650938825,461.0,461
00015_23-08-2025-17.17,OUIGO,15.79,15.79,0.0,500.7814296634032,500.7814296634032,509
00018_23-08-2025-17.27,AVLO,24.28,43.05502440811593,18.775024408115932,587.2272615394336,581.0,581
00016_23-08-2025-18.27,AVE,95.31,115.31,20.0,456.9258784683399,414.0,414
00009_23-08-2025-19.29,IRYO,46.97,46.97,0.0,440.5879932844468,440.5879932844468,461
00019_23-08-2025-19.34,AVLO,38.15,57.804999905932256,19.654999905932257,539.1530554034553,539.1530554034553,581
00009_23-08-2025-20.22,IRYO,26.51,26.51,0.0,466.59600062366155,461.0,461
00020_23-08-2025-20.27,AVE,10.0,29.944999439633914,19.944999439633914,419.4450610334164,414.0,414
00005_23-08-2025-21.02,OUIGO,12.56,12.56,0.0,508.8260930092552,508.82609300925515,509
